-1	0.0144139
-1	0.0565988
-1	-0.00843887
-1	0.00567645
-1	0.111165
-1	0.0134509
-1	0.0262913
-1	0.0255338
-1	0.109416
-1	0.0373678
-1	-0.0366865
-1	-0.0530479
-1	0.0355013
-1	-0.149364
-1	0.10564
-1	0.0417499
-1	0.000225069
-1	0.0584546
-1	-0.0672788
-1	-0.027263
-1	0.140249
-1	0.110376
-1	0.0818527
-1	-0.139591
-1	0.171181
-1	0.104
-1	0.102222
-1	0.205725
-1	0.032582
-1	-0.00210789
-1	0.106584
-1	0.103785
-1	0.0249584
-1	0.143831
-1	0.185779
-1	0.114379
-1	0.0458077
-1	-0.0128531
-1	0.0283122
-1	-0.147714
-1	0.0923851
-1	0.0557561
-1	0.226999
-1	0.0938368
-1	0.140632
-1	0.0384594
-1	-0.00393919
-1	0.257338
-1	0.136489
-1	0.117135
-1	0.0370469
-1	0.0567231
-1	-0.0150825
-1	0.0363927
-1	-0.0162462
-1	-0.0334475
-1	-0.00985862
-1	0.000323215
-1	0.239402
-1	0.146463
-1	0.167784
-1	-0.0637931
-1	-0.0681177
-1	0.0931428
-1	-0.0342571
-1	-0.0535195
-1	-0.0437822
-1	0.0437797
-1	-0.0412944
-1	0.0395162
-1	0.067007
-1	-0.0585797
-1	-0.161019
-1	0.142234
1	0.71468
1	0.673529
1	0.798788
1	0.799453
1	0.700862
1	0.512701
1	0.717702
1	0.427991
1	0.564028
1	0.660218
1	0.672315
1	0.759099
1	0.803799
1	0.713629
1	0.671831
1	0.647157
1	0.526493
1	0.458152
1	0.557187
1	0.546252
1	0.497579
1	0.656287
1	0.580829
1	0.542874
1	0.691384
1	0.320667
1	0.479213
1	0.515822
1	0.440405
1	0.295882
1	0.575875
1	0.609661
1	0.716874
1	0.440342
1	0.713839
1	0.649216
1	0.676633
1	0.543525
1	0.676259
1	0.653819
1	0.521144
1	0.624148
1	0.801601
1	0.651817
1	0.684107
1	0.678847
1	0.633923
1	0.788669
1	0.621223
1	0.497698
1	0.52705
1	0.573773
1	0.434112
1	0.609983
1	0.663702
1	0.205939
1	0.6632
1	0.391078
1	0.657895
1	0.514325
1	0.553324
1	0.560672
1	0.620006
1	0.64832
1	0.552403
1	0.753964
1	0.475934
1	0.516098
1	0.564625
1	0.439521
1	0.591136
1	0.526805
1	0.500041
1	0.593616
1	0.440761
1	0.676913
1	0.5332
1	0.541797
1	0.708605
1	0.704221
1	0.639642
1	0.502469
1	0.571488
1	0.682086
1	0.627617
1	0.580003
1	0.624802
1	0.72053
1	0.853256
1	0.531416
1	0.647248
1	0.672112
1	0.730376
1	0.629699
1	0.664676
1	0.527995
1	0.809364
1	0.569344
1	0.550987
1	0.72399
1	0.605689
1	0.73786
1	0.877299
1	0.659341
1	0.613203
1	0.718239
1	0.614763
1	0.633977
1	0.555529
1	0.551165
1	0.502904
1	0.741468
1	0.606669
1	0.66445
1	0.691914
1	0.45816
1	0.751844
1	0.687017
1	0.488982
1	0.519753
1	0.742764
1	0.723073
1	0.565174
1	0.528931
1	0.620277
1	0.54082
1	0.601831
1	0.67409
1	0.52212
1	0.512813
1	0.73195
1	0.552743
1	0.641607
1	0.654583
1	0.636045
1	0.607896
1	0.557906
1	0.661653
1	0.707327
1	0.619909
1	0.443577
1	0.798295
1	0.728999
1	0.655273
1	0.607825
1	0.572738
1	0.498285
1	0.42734
1	0.625412
1	0.338616
1	0.489906
1	0.42366
1	0.787352
1	0.779164
1	0.67775
1	0.86499
1	0.669044
1	0.656895
1	0.828128
1	0.646482
1	0.715936
1	0.476875
1	0.667896
1	0.646477
1	0.522092
1	0.511911
1	0.677052
1	0.691969
1	0.75623
1	0.618078
1	0.600731
1	0.757309
1	0.551503
1	0.424779
1	0.502104
1	0.775442
1	0.786848
1	0.470225
1	0.413616
1	0.777163
1	0.609647
1	0.718208
1	0.801207
1	0.816864
1	0.521683
1	0.573017
1	0.452377
1	0.446843
1	0.473472
1	0.659989
1	0.798507
1	0.650647
1	0.490489
1	0.75801
1	0.444296
1	0.482666
1	0.669339
1	0.774332
1	0.714966
1	0.700476
1	0.729766
1	0.621168
1	0.603997
1	0.657586
1	0.659676
1	0.512728
1	0.546857
1	0.666343
1	0.616522
1	0.671499
1	0.7152
1	0.7186
1	0.496156
1	0.623319
1	0.569175
1	0.549214
1	0.853349
1	0.47886
1	0.63622
1	0.588082
1	0.665215
1	0.596386
1	0.582845
1	0.55604
1	0.749419
1	0.759095
1	0.478958
1	0.580689
1	0.723198
1	0.330501
1	0.708622
1	0.391117
1	0.608685
1	0.789968
1	0.749272
1	0.573794
1	0.665324
1	0.623042
1	0.516374
1	0.507947
1	0.664598
1	0.338133
1	0.459771
1	0.520823
1	0.337183
1	0.754148
1	0.361247
1	0.477065
1	0.60779
1	0.561491
1	0.555408
1	0.498919
1	0.664572
1	0.656732
1	0.633429
1	0.631238
1	0.518295
1	0.708481
1	0.764921
1	0.527385
1	0.702428
1	0.493152
1	0.535624
1	0.862082
1	0.600266
1	0.741057
1	0.76806
1	0.483959
1	0.674411
1	0.695997
1	0.407356
1	0.623317
1	0.407484
1	0.588469
1	0.547628
1	0.485563
1	0.663148
1	0.679533
1	0.60867
1	0.543932
1	0.566614
1	0.439699
1	0.649562
1	0.785803
1	0.75277
1	0.501391
1	0.337509
1	0.548941
1	0.429201
1	0.676335
1	0.671573
1	0.741694
1	0.520422
1	0.61713
1	0.578405
1	0.744828
1	0.710344
1	0.731813
1	0.581391
1	0.481951
-1	0.0843863
-1	-0.00998378
-1	0.0178567
-1	0.147781
-1	0.0847978
-1	0.139388
-1	-0.0898382
-1	0.118196
-1	-0.0719844
-1	0.0239445
-1	0.121689
-1	0.042937
-1	0.152972
-1	0.0726059
-1	0.0922468
-1	-0.0168033
-1	0.00564882
-1	0.154944
-1	0.0816057
-1	0.0976338
-1	0.205623
-1	0.114631
-1	0.0399477
-1	-0.0432659
-1	0.0248772
-1	0.0500724
-1	0.0384215
-1	0.0936761
-1	-0.00395262
-1	0.0839226
-1	-0.0480118
-1	0.0680022
-1	0.130568
-1	0.136401
-1	0.011728
-1	0.0309719
-1	0.124412
-1	0.0157352
-1	0.0836043
-1	-0.0430693
-1	0.0633523
-1	0.138278
-1	0.0536828
-1	0.100796
-1	-0.040374
-1	0.0204152
-1	0.0392648
-1	-0.0612858
-1	0.0630969
-1	0.0634183
-1	0.0314995
-1	0.0464775
-1	-0.0320206
-1	0.08204
-1	0.0882295
-1	0.0388311
-1	0.189946
-1	0.111802
-1	0.0321855
-1	-0.139734
-1	0.145245
-1	0.135101
-1	0.0928316
-1	0.104018
-1	-0.0939324
-1	-0.0938713
-1	0.0149279
-1	-0.028607
-1	0.0684281
-1	0.0842024
-1	0.0671444
-1	-0.00402017
-1	0.0204089
-1	0.0572004
-1	0.208894
-1	0.00837796
-1	0.175256
-1	-0.0187749
-1	0.0745664
-1	0.0158476
-1	-0.00800539
-1	0.131166
-1	0.0776077
-1	-0.0545377
-1	0.0274208
-1	-0.0173655
-1	-0.0492903
-1	0.186212
-1	0.0150796
-1	0.0795484
-1	0.0379409
-1	0.0839572
-1	-0.101907
-1	-0.0192462
-1	0.036847
-1	0.0480471
-1	-0.00572872
-1	0.0230574
-1	0.133759
-1	0.118853
-1	0.190878
-1	0.0229365
-1	0.171097
-1	0.08806
-1	0.0213545
-1	0.00645957
-1	0.0518565
-1	0.0583301
-1	0.0999809
-1	-0.1202
-1	0.00937117
-1	0.0785238
-1	-0.0109636
-1	0.103244
-1	-0.101626
-1	-0.0173769
-1	0.0950314
-1	-0.15403
-1	0.0796155
-1	0.0832295
-1	0.00582165
-1	0.0580799
-1	-0.0211932
-1	-0.0787215
-1	0.044827
-1	0.036586
-1	-0.0700878
-1	0.151144
-1	0.0119907
-1	0.0411019
-1	-0.148984
-1	0.0586873
-1	-0.0035017
-1	-0.00229063
-1	-0.122376
-1	-0.103835
-1	0.152569
-1	0.0103521
-1	0.102569
-1	0.130572
-1	0.0579156
-1	0.182889
-1	0.12969
-1	0.267827
-1	-0.00876197
-1	0.0474723
-1	0.104563
-1	-0.0279953
-1	-0.0198418
-1	0.0109583
-1	0.0370908
-1	0.0563714
-1	0.0996092
-1	-0.0202656
-1	0.154253
-1	0.0562076
-1	0.0726425
-1	-0.120752
-1	0.229615
-1	0.200683
-1	0.0419041
-1	0.0406071
-1	0.054636
-1	0.0991923
-1	0.016407
-1	-0.123989
-1	-0.0170897
-1	0.0633559
-1	-0.0956317
-1	-0.0279331
-1	0.0403047
-1	0.121972
-1	0.132254
-1	-0.115272
-1	0.113149
-1	-0.0378321
-1	0.0416352
-1	0.0507585
-1	0.0794949
-1	0.0973394
-1	0.172719
-1	0.00228982
-1	-0.0937177
-1	0.0264571
-1	0.0667256
-1	0.0113941
-1	0.0057525
-1	-0.0103128
-1	-0.0200027
-1	0.178677
-1	0.134247
-1	0.0766055
-1	-0.0079365
-1	0.0841351
-1	-0.0796268
-1	-0.0661507
-1	0.156561
-1	0.111661
-1	0.0854575
-1	0.00269287
-1	-0.113017
-1	0.110246
-1	-0.0405546
-1	0.0192959
-1	0.15181
-1	-0.0384002
-1	0.078181
-1	0.049613
-1	0.0206486
-1	0.0442118
-1	-0.0500616
-1	0.0587614
-1	-0.102793
-1	0.11993
-1	-0.150518
-1	0.0986937
-1	0.0569939
-1	0.149543
-1	-0.0255924
-1	-0.0548887
-1	0.117409
-1	-0.146416
-1	0.240009
-1	-0.00147255
-1	0.0487719
-1	0.198862
-1	-0.0558549
-1	-0.101983
-1	0.0410266
-1	0.0576491
-1	-0.00211532
-1	-0.00228155
-1	0.0648951
-1	-0.0926192
-1	0.121044
-1	0.0889582
-1	0.0715381
-1	0.0160781
-1	-0.101002
-1	0.137801
-1	-0.0541396
-1	0.00974235
-1	-0.0260478
-1	-0.0150286
-1	0.215827
-1	0.058961
-1	0.0644853
-1	0.0148525
-1	-0.0145876
-1	0.00199567
-1	0.0281272
-1	0.0935736
-1	0.0856828
-1	-0.00879503
-1	0.123311
-1	0.100329
-1	0.0814244
-1	0.0748362
-1	0.233306
-1	0.00652529
-1	0.109832
-1	0.0920026
-1	-0.00163751
-1	0.148553
-1	0.00314881
-1	-0.00681281
-1	-0.166452
-1	0.0119281
-1	0.0514619
-1	0.0615052
-1	0.0199757
-1	0.0914882
-1	0.0408105
-1	0.107256
-1	0.0284538
-1	0.158879
-1	0.0854628
-1	0.119889
-1	-0.0438489
-1	0.0526235
-1	-0.0473401
-1	0.204743
-1	0.0680618
-1	0.121991
-1	0.146121
-1	0.0183021
-1	0.0076467
-1	-0.0942385
-1	0.13172
-1	0.0687108
-1	0.136553
-1	0.0531287
-1	0.0608854
-1	0.179848
-1	-0.127438
-1	0.0697559
-1	0.0803725
-1	-0.0188232
-1	-0.0557986
-1	0.0131522
1	0.61197
1	0.70176
1	0.64529
1	0.576185
1	0.66902
1	0.367575
1	0.546303
1	0.883811
1	0.608066
1	0.70363
1	0.625675
1	0.627075
1	0.65979
1	0.618498
1	0.6839
1	0.571102
1	0.495264
1	0.585538
1	0.810876
1	0.830061
1	0.85713
1	0.530992
1	0.525055
1	0.478884
1	0.688144
1	0.611112
1	0.597116
1	0.416529
1	0.212818
1	0.189354
1	0.26493
1	0.68145
1	0.669611
1	0.271638
1	0.389734
1	0.435729
1	0.52052
1	0.634154
1	0.650509
1	0.55008
1	0.637067
1	0.669066
1	0.623199
1	0.834885
1	0.680815
1	0.3501
1	0.554797
1	0.468855
1	0.597207
1	0.688541
1	0.643212
1	0.585338
1	0.753777
1	0.645743
1	0.533815
1	0.604819
1	0.6692
1	0.687423
1	0.798864
1	0.713127
1	0.67606
1	0.701711
1	0.698151
1	0.673482
1	0.635067
1	0.769247
1	0.574811
1	0.257972
1	0.303841
1	0.361627
1	0.378778
1	0.527829
1	0.591686
1	0.511684
1	0.423966
1	0.45215
1	0.563393
1	0.615442
1	0.615565
1	0.671292
1	0.741809
1	0.799434
1	0.717057
1	0.518081
1	0.733319
1	0.64413
1	0.718962
1	0.685396
1	0.58091
1	0.556187
1	0.586353
1	0.632363
1	0.692108
1	0.516752
1	0.598281
1	0.607466
1	0.542918
1	0.509723
1	0.613633
1	0.500045
1	0.832346
1	0.52985
1	0.805652
1	0.66981
1	0.650331
1	0.590211
1	0.688552
1	0.43202
1	0.705595
1	0.570301
1	0.453866
1	0.539363
1	0.747116
1	0.643905
1	0.734582
1	0.728453
1	0.744285
1	0.792395
1	0.819521
1	0.825449
1	0.717339
1	0.705484
1	0.652728
1	0.816774
1	0.638829
1	0.456287
1	0.5109
1	0.586446
1	0.510096
1	0.417279
1	0.593265
1	0.469746
1	0.747431
1	0.641236
1	0.752942
1	0.575
1	0.575163
1	0.744438
1	0.528276
1	0.739522
1	0.385591
1	0.41159
1	0.360553
1	0.474719
1	0.302622
1	0.591067
1	0.434093
1	0.863793
1	0.770749
1	0.70883
1	0.614361
1	0.711672
1	0.467173
1	0.47221
1	0.665541
1	0.60685
1	0.644845
1	0.710224
1	0.312007
1	0.614592
1	0.624723
1	0.555336
1	0.52264
1	0.916517
1	0.645601
1	0.671925
1	0.728359
1	0.802836
1	0.772372
1	0.815041
1	0.510505
1	0.504992
1	0.477623
1	0.603357
1	0.746491
1	0.723273
1	0.789
1	0.772729
1	0.551235
1	0.416372
1	0.793267
1	0.551287
1	0.786231
1	0.523042
1	0.653402
1	0.732855
1	0.788671
1	0.700084
1	0.459128
1	0.660495
1	0.668981
1	0.596604
1	0.661596
1	0.592672
1	0.676683
1	0.46366
1	0.686537
1	0.552241
1	0.600002
1	0.655631
1	0.556131
1	0.601478
1	0.587742
1	0.495944
1	0.725361
1	0.651141
1	0.557984
1	0.716831
1	0.67965
1	0.593805
1	0.5172
1	0.424799
1	0.777328
1	0.266092
1	0.790805
1	0.828459
1	0.451606
1	0.422933
1	0.689916
1	0.454301
1	0.294496
1	0.467583
1	0.645971
1	0.702183
1	0.676379
1	0.68042
1	0.63374
1	0.607827
1	0.539314
1	0.733595
1	0.578786
1	0.641873
1	0.636399
1	0.574154
1	0.500211
1	0.705512
1	0.50711
1	0.665442
1	0.294019
1	0.8417
1	0.637539
1	0.624315
1	0.634011
1	0.52978
1	0.482865
1	0.713791
1	0.67647
1	0.588807
1	0.469554
1	0.579131
1	0.577597
1	0.568844
1	0.598777
1	0.666464
1	0.734483
1	0.738011
1	0.557431
1	0.911147
1	0.773449
1	0.645067
1	0.834048
1	0.338162
1	0.626637
1	0.633645
1	0.497942
1	0.322524
1	0.641187
1	0.436927
1	0.569846
1	0.730334
1	0.712176
1	0.638852
1	0.687218
1	0.314742
1	0.654437
1	0.703391
1	0.686368
1	0.708092
1	0.511889
1	0.707177
1	0.418417
1	0.64778
1	0.655616
1	0.564855
1	0.364192
1	0.608538
1	0.586006
1	0.571455
1	0.706586
1	0.582818
1	0.623869
1	0.687261
1	0.514606
1	0.658851
1	0.582829
1	0.611639
1	0.801439
1	0.606828
1	0.656287
1	0.605689
-1	0.0254071
-1	-0.00822452
-1	-0.12767
-1	0.125286
-1	0.136365
-1	0.140179
-1	-0.014611
-1	-0.10833
-1	-0.0420476
-1	-0.0262085
-1	0.0965362
-1	0.000866764
-1	0.101344
-1	-0.167016
-1	-0.0489096
-1	0.130508
-1	0.0840285
-1	0.0153294
-1	0.0594382
-1	-0.044225
-1	0.0637165
-1	-0.0417938
-1	0.086046
-1	0.0480717
-1	-0.049923
-1	-0.054605
-1	0.111745
-1	0.114682
-1	0.0482573
-1	0.19636
-1	-0.0670707
-1	-0.0440397
-1	-0.0143487
-1	0.0924046
-1	0.0146378
-1	0.0386976
-1	-0.0820073
-1	0.179086
-1	0.23584
-1	-0.0638461
-1	0.142662
-1	0.0754174
-1	0.0759268
-1	0.0488313
-1	0.0507488
-1	-0.00423896
-1	-0.00567623
-1	0.0545396
-1	0.0730052
-1	-0.0415659
-1	-0.0780903
-1	-0.0126616
-1	0.0241592
-1	0.185679
-1	0.244059
-1	-0.0493789
-1	-0.0148132
-1	-0.0283122
-1	0.045193
-1	-0.096767
-1	0.0702934
-1	0.154987
-1	0.111247
-1	-0.0459322
-1	0.00741348
-1	0.0807021
-1	-0.122004
-1	0.109512
-1	0.136387
-1	0.00876054
-1	-0.0933473
-1	-0.0869748
-1	0.0939613
-1	0.273294
-1	0.00434894
-1	-0.0043649
-1	0.139406
-1	-0.0180121
-1	0.185963
-1	0.180746
-1	0.0864152
-1	0.036976
-1	0.215261
-1	0.0410249
-1	-0.0853169
-1	0.0501465
-1	0.0953645
-1	-0.0372995
-1	0.067905
-1	0.165226
-1	0.135906
-1	0.0767843
-1	0.003704
-1	0.0310847
-1	-0.00219169
-1	0.00248049
-1	0.0606683
-1	0.042267
-1	0.0773653
-1	0.0496905
-1	0.161595
-1	-0.00782865
-1	0.142172
-1	0.139758
-1	0.179312
-1	0.126052
-1	0.0143136
-1	0.117703
-1	-0.0172886
-1	0.07551
-1	0.0129444
-1	-0.00954947
-1	-0.0355727
-1	-0.0459328
-1	0.0923436
-1	0.147402
-1	0.0744895
-1	0.119086
-1	0.115868
-1	0.292168
-1	0.0543919
-1	0.0715726
-1	0.026351
-1	0.0494689
-1	0.0842477
-1	0.0601318
-1	0.047092
-1	0.0499534
-1	0.148709
-1	-0.190222
-1	0.113418
-1	0.0472217
-1	0.269875
-1	0.129906
-1	-0.0222446
-1	-0.0164516
-1	0.0588296
-1	-0.0436851
-1	-0.024361
-1	0.0573275
-1	0.00920337
-1	-0.155713
-1	0.204174
-1	0.00241783
-1	-0.0234238
-1	-0.117807
-1	0.109952
-1	0.0726968
-1	0.187186
-1	-0.0510134
-1	0.0607515
-1	0.0644204
-1	0.00633963
-1	-0.0218971
-1	-0.0247959
-1	0.0061328
-1	-0.0200244
-1	-0.167021
-1	-0.0207231
-1	0.259405
-1	0.140308
-1	-0.0760273
-1	-0.113239
-1	-0.0599921
-1	0.0290169
-1	0.0313654
-1	0.102394
-1	0.10951
-1	0.10639
-1	0.00896598
-1	0.0702499
-1	-0.0176032
-1	0.0902681
-1	0.0493768
-1	-0.0249514
-1	0.126344
-1	0.000458663
-1	0.00724147
-1	0.0702316
-1	-0.106568
-1	0.134936
-1	0.0301985
-1	0.0423217
-1	0.0465458
-1	0.0227736
-1	0.0239515
-1	0.0999993
-1	-0.0392748
-1	0.0272687
-1	0.127799
-1	0.105559
-1	-0.0523573
-1	-0.0870434
-1	0.16739
-1	0.135916
-1	0.0231196
-1	0.180224
-1	0.158274
-1	0.0860326
-1	0.0753549
-1	0.105493
-1	0.0216967
-1	0.183386
-1	0.0511476
-1	-0.0644292
-1	0.0334378
-1	0.0490364
-1	0.0592699
-1	-0.15616
-1	0.110711
-1	0.0230099
-1	0.0900658
-1	-0.0277749
-1	0.0681912
-1	0.0291924
-1	0.158738
-1	-0.0463892
-1	-0.118587
-1	-0.0954915
-1	0.0323449
-1	-0.0152516
-1	0.166215
-1	-0.0154067
-1	0.0171895
-1	0.133549
-1	-0.0374323
-1	0.131231
-1	0.1475
-1	0.0625514
-1	-0.0353329
-1	0.0313374
-1	-0.0367142
-1	-0.0791471
-1	0.020096
-1	0.175098
-1	0.0132144
-1	0.0335523
-1	-0.0593963
-1	-0.0917167
-1	-0.0171827
-1	-0.0329513
-1	0.116371
-1	0.20766
-1	0.101006
-1	0.240531
-1	0.131108
-1	0.068183
-1	0.0618078
-1	0.0319326
-1	0.106531
-1	0.165187
-1	-0.0181206
-1	0.0396522
-1	0.23317
-1	0.218116
-1	0.0579956
-1	-0.163483
-1	-0.00455352
-1	0.09975
-1	-0.136211
-1	0.114479
-1	0.0436977
-1	0.0880019
-1	0.117931
-1	0.124131
-1	0.0697296
-1	0.0522278
-1	-0.067145
-1	0.00406257
-1	0.0622689
-1	0.077767
-1	0.179332
-1	-0.0198091
-1	-1.31623e-05
-1	0.0141149
-1	-0.0362804
-1	0.0878091
-1	0.112064
-1	0.0935944
-1	0.0569924
-1	0.119881
-1	0.0541276
-1	0.0510569
-1	0.045115
-1	-0.0469479
-1	-0.00241652
-1	-0.0466305
-1	0.160446
-1	0.0453315
-1	0.138116
-1	-0.00314553
-1	0.151379
-1	0.0675049
-1	0.0877509
-1	0.164935
-1	0.10968
-1	0.0767691
-1	-0.0573712
-1	0.107998
-1	0.0630737
1	0.695477
1	0.379728
1	0.522604
